,@context,@id,@type,dc:date,odpt:operator,odpt:passengerSurveyObject,odpt:railway,odpt:station,owl:sameAs
68,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032002BE,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Keikyu,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 10638}]",['odpt.Railway:Keikyu.Main'],['odpt.Station:Keikyu.Main.Uraga'],odpt.PassengerSurvey:Keikyu.Uraga
69,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032002BF,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Keikyu,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 161708}]",['odpt.Railway:Keikyu.Main'],['odpt.Station:Keikyu.Main.Yokohama'],odpt.PassengerSurvey:Keikyu.Yokohama
70,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032002C0,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Keikyu,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 33661}]",['odpt.Railway:Keikyu.Main'],['odpt.Station:Keikyu.Main.YokosukaChuo'],odpt.PassengerSurvey:Keikyu.YokosukaChuo
71,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032002C1,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Keikyu,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 9549}]",['odpt.Railway:Keikyu.Kurihama'],['odpt.Station:Keikyu.Kurihama.YrpNobi'],odpt.PassengerSurvey:Keikyu.YrpNobi
72,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032002C2,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Keikyu,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 15611}]",['odpt.Railway:Keikyu.Main'],['odpt.Station:Keikyu.Main.Zoshiki'],odpt.PassengerSurvey:Keikyu.Zoshiki
73,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320977E,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 756}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 753}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 755}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 732}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 676}]","['odpt.Railway:Seibu.Ikebukuro', 'odpt.Railway:Seibu.SeibuChichibu']","['odpt.Station:Seibu.Ikebukuro.Agano', 'odpt.Station:Seibu.SeibuChichibu.Agano']",odpt.PassengerSurvey:Seibu.Agano
74,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320977F,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 78878}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 78103}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 79774}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 80316}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 81309}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Akitsu'],odpt.PassengerSurvey:Seibu.Akitsu
75,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209780,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 22645}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 22072}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 22185}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 22673}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 23023}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.AraiyakushiMae'],odpt.PassengerSurvey:Seibu.AraiyakushiMae
76,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209781,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 329}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 331}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 390}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 428}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 478}]",['odpt.Railway:Seibu.SeibuChichibu'],['odpt.Station:Seibu.SeibuChichibu.Ashigakubo'],odpt.PassengerSurvey:Seibu.Ashigakubo
77,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209782,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 12221}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 12193}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 13235}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 12833}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 11272}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Bushi'],odpt.PassengerSurvey:Seibu.Bushi
78,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209783,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 34045}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 33045}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 32396}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 33133}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 34629}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Ekoda'],odpt.PassengerSurvey:Seibu.Ekoda
79,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209784,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 24967}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 25375}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 26470}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 27024}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 27386}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Fujimidai'],odpt.PassengerSurvey:Seibu.Fujimidai
80,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209785,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 10211}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 10153}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 10199}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 10144}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 10181}]","['odpt.Railway:Seibu.Haijima', 'odpt.Railway:Seibu.Tamako']","['odpt.Station:Seibu.Haijima.Hagiyama', 'odpt.Station:Seibu.Tamako.Hagiyama']",odpt.PassengerSurvey:Seibu.Hagiyama
81,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209786,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 34315}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 34441}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 35286}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 35635}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 36057}]",['odpt.Railway:Seibu.Haijima'],['odpt.Station:Seibu.Haijima.Haijima'],odpt.PassengerSurvey:Seibu.Haijima
82,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209787,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 54191}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 54184}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 55538}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 56544}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 57651}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.HanaKoganei'],odpt.PassengerSurvey:Seibu.HanaKoganei
83,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194CBD,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Tobu,"[{'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 4491}]",['odpt.Railway:Tobu.Ogose'],['odpt.Station:Tobu.Ogose.BushuNagase'],odpt.PassengerSurvey:Tobu.BushuNagase
84,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209788,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 32897}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 32087}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 32094}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 31860}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 32101}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Hanno'],odpt.PassengerSurvey:Seibu.Hanno
85,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209789,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 68930}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 67907}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 69024}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 70247}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 72652}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Hibarigaoka'],odpt.PassengerSurvey:Seibu.Hibarigaoka
86,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320978A,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 532}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 518}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 526}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 512}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 493}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.HigashiAgano'],odpt.PassengerSurvey:Seibu.HigashiAgano
87,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320978B,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 24145}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 23904}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 24597}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 24705}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 25156}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.HigashiFushimi'],odpt.PassengerSurvey:Seibu.HigashiFushimi
88,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320978C,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 5478}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 5455}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 5491}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 5563}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 5648}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.HigashiHanno'],odpt.PassengerSurvey:Seibu.HigashiHanno
89,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320978D,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 53547}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 52953}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 53984}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 54386}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 54949}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.HigashiKurume'],odpt.PassengerSurvey:Seibu.HigashiKurume
90,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320978E,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 47246}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 46831}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 47569}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 48555}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 49492}]","['odpt.Railway:Seibu.Kokubunji', 'odpt.Railway:Seibu.Seibuen', 'odpt.Railway:Seibu.Shinjuku']","['odpt.Station:Seibu.Kokubunji.HigashiMurayama', 'odpt.Station:Seibu.Seibuen.HigashiMurayama', 'odpt.Station:Seibu.Shinjuku.HigashiMurayama']",odpt.PassengerSurvey:Seibu.HigashiMurayama
91,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194C6D,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Tobu,"[{'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 13999}]",['odpt.Railway:Tobu.Daishi'],['odpt.Station:Tobu.Daishi.Daishimae'],odpt.PassengerSurvey:Tobu.Daishimae
92,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320978F,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 27072}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 26981}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 27531}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 28113}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 28089}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.HigashiNagasaki'],odpt.PassengerSurvey:Seibu.HigashiNagasaki
93,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209790,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 25171}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 25130}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 25822}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 25864}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 26029}]",['odpt.Railway:Seibu.Haijima'],['odpt.Station:Seibu.Haijima.HigashiYamatoshi'],odpt.PassengerSurvey:Seibu.HigashiYamatoshi
94,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209791,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 20363}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 20481}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 21202}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 21348}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 21663}]",['odpt.Railway:Seibu.Tamako'],['odpt.Station:Seibu.Tamako.HitotsubashiGakuen'],odpt.PassengerSurvey:Seibu.HitotsubashiGakuen
95,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209792,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 48920}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 48880}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 49266}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 51046}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 52603}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.HonKawagoe'],odpt.PassengerSurvey:Seibu.HonKawagoe
96,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209793,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 58280}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 58481}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 60058}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 60672}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 62076}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Hoya'],odpt.PassengerSurvey:Seibu.Hoya
97,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209794,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 484446}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 478545}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 483407}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 484951}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 489006}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Ikebukuro'],odpt.PassengerSurvey:Seibu.Ikebukuro
98,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209795,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 8780}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 8975}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 9503}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 9592}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 9896}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.InariyamaKoen'],odpt.PassengerSurvey:Seibu.InariyamaKoen
99,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194C8E,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Tobu,"[{'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 183}]",['odpt.Railway:Tobu.Kinugawa'],['odpt.Station:Tobu.Kinugawa.Daiyamuko'],odpt.PassengerSurvey:Tobu.Daiyamuko
100,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209796,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 19863}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 19615}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 19918}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 20105}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 20174}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.Iogi'],odpt.PassengerSurvey:Seibu.Iogi
101,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209797,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 18689}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 18327}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 18378}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 18278}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 18346}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.Iriso'],odpt.PassengerSurvey:Seibu.Iriso
102,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209798,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 35881}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 35042}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 34306}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 34453}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 34574}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Irumashi'],odpt.PassengerSurvey:Seibu.Irumashi
103,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003209799,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 20030}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 20141}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 20500}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 20833}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 21412}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.KamiIgusa'],odpt.PassengerSurvey:Seibu.KamiIgusa
104,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320979A,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 43643}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 42451}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 43369}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 44202}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 44573}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.KamiShakujii'],odpt.PassengerSurvey:Seibu.KamiShakujii
105,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320979B,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 69579}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 68375}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 68834}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 69382}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 70249}]",['odpt.Railway:Seibu.Ikebukuro'],['odpt.Station:Seibu.Ikebukuro.Kiyose'],odpt.PassengerSurvey:Seibu.Kiyose
106,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320979C,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 37951}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 37839}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 38405}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 38898}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 39461}]","['odpt.Railway:Seibu.Haijima', 'odpt.Railway:Seibu.Shinjuku']","['odpt.Station:Seibu.Haijima.Kodaira', 'odpt.Station:Seibu.Shinjuku.Kodaira']",odpt.PassengerSurvey:Seibu.Kodaira
107,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032095F3,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:TWR,"[{'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 31651}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 32062}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 33268}]",['odpt.Railway:TWR.Rinkai'],['odpt.Station:TWR.Rinkai.ShinKiba'],odpt.PassengerSurvey:TWR.ShinKiba
108,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320979D,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 11587}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 11760}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 12243}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 12367}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 12488}]",['odpt.Railway:Seibu.Kokubunji'],['odpt.Station:Seibu.Kokubunji.Koigakubo'],odpt.PassengerSurvey:Seibu.Koigakubo
109,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320979E,odpt:PassengerSurvey,2018-07-27T16:00:00+09:00,odpt.Operator:Seibu,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 28076}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 28006}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 28448}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 28333}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 27956}]",['odpt.Railway:Seibu.Shinjuku'],['odpt.Station:Seibu.Shinjuku.KokuKoen'],odpt.PassengerSurvey:Seibu.KokuKoen
